StationID	Ux_Avg	Ux_Std	Uy_Avg	Uy_Std	Uz_Avg	Uz_Std	Tsonic_Avg	Tsonic_Std	CSAT_WSpd_Mean	CSAT_WSpd_ResultantMean	CSAT_WDir_ResultantMean	CSAT_WDir_Std	CSAT_WDir_Offset	CSAT_CommsFail_Tot	CSAT_DiagFail_Tot	CSAT_Diag_LowAmp_Tot	CSAT_Diag_HighAmp_Tot	CSAT_Diag_Tracking_Tot	CSAT_Diag_HighDeltaC_Tot!	CSAT_Diag_Acq_Tot	CSAT_Diag_LowVolt_Tot	CSAT_Diag_TrigErr_Tot	CSAT_Diag_IntHum_Tot	CSAT_Diag_MemErr_Tot	CSAT_BoardTemp_Avg	CSAT_BoardHumidity_Avg	CSAT_InclinePitch_Avg	CSAT_InclineRoll_Avg	Tair_Avg	Hair_Avg	Tdew_Avg	CNR4_SWUpper_Avg	CNR4_SWLower_Avg	CNR4_LWUpper_Avg	CNR4_LWLower_Avg	CNR4_LWUpperTCor_Avg	CNR4_LWLowerTCor_Avg	CNR4_TC_Avg	CNR4_SWNet_Avg	CNR4_LWNet_Avg	CNR4_SWAlbedo_Avg	CNR4_Net_Avg	VWC_Avg	EC_Avg	Tsoil_Avg	Patm_Avg	LoggerBattery_Avg	LoggerTemp_Avg	ScanCount	
m/s	m/s	m/s	m/s	m/s	m/s	degC	degC	m/s	m/s	Deg	Deg	deg	degC	%	deg	deg	DegC	%	degC	W/m^2	W/m^2	W/m^2	W/m^2	W/m^2	W/m^2	degC	W/m^2	W/m^2	W/m^2/W/m^2	W/m^2	m^3/m^3	dS/m	degC	hPa	V	degC	
Smp	Avg	Std	Avg	Std	Avg	Std	Avg	Std	WVc	WVc	WVc	WVc	Smp	Tot	Tot	Tot	Tot	Tot	Tot	Tot	Tot	Tot	Tot	Tot	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Tot	
2021-1-14 21:33:54, Dangbo, -0.205138, 0.385720, 1.170505, 0.388817, 0.028516, 0.240705, 29.638447, 0.150595, 1.242509, 1.188344, 260.059540, 16.911961, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.515625, 54.333252, 0.032063, 0.345647, 26.549070, 90.650497, 24.910765, -2.546900, 2.325114, -48.024994, 3.974962, 405.698792, 457.698730, 25.940166, -4.872015, -51.999958, -0.916225, -56.871971, 0.047604, 0.008513, 35.901897, 1005.142212, 10.100000, 25.480000, 360
2021-1-14 22:3:54, Dangbo, 0.020107, 0.357521, 1.331017, 0.459112, -0.003353, 0.251019, 29.513601, 0.160917, 1.381897, 1.331169, 270.865479, 15.519273, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.432640, 54.311073, 0.031771, 0.344426, 26.417107, 92.306107, 25.083355, -2.611245, 2.051044, -48.370590, 3.154431, 404.992310, 456.517303, 25.880667, -4.662290, -51.525017, -0.791054, -56.187309, 0.047613, 0.008452, 35.617233, 1005.014648, 10.090000, 25.310001, 360
2021-1-14 22:33:54, Dangbo, 0.337522, 0.315340, 1.185636, 0.334095, -0.010251, 0.211856, 29.039795, 0.193860, 1.269156, 1.232742, 285.890381, 13.720118, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.114410, 54.251358, 0.030012, 0.346989, 25.940762, 95.353027, 25.155897, -2.931530, 1.608285, -47.743095, 3.067390, 403.573578, 454.384033, 25.542576, -4.539815, -50.810486, -0.550165, -55.350300, 0.047626, 0.008390, 35.336323, 1004.852539, 10.080000, 25.090000, 360
2021-1-14 23:3:54, Dangbo, 0.222185, 0.286505, 1.013688, 0.356447, 0.008473, 0.187058, 28.811209, 0.158087, 1.074112, 1.037752, 282.362885, 14.902919, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.739758, 54.401493, 0.029808, 0.350576, 25.632975, 97.055618, 25.147482, -2.649534, 2.005658, -46.709705, 3.748480, 402.037384, 452.495544, 25.116594, -4.655191, -50.458187, -0.776929, -55.113380, 0.047417, 0.008345, 35.068764, 1004.743286, 10.059999, 24.740000, 360
2021-1-14 23:33:54, Dangbo, 0.348165, 0.237577, 0.783758, 0.320812, 0.014200, 0.126924, 28.656372, 0.186715, 0.891717, 0.857610, 293.951996, 15.841396, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.618923, 54.273537, 0.027964, 0.352169, 25.540386, 97.395325, 25.113756, -2.725233, 2.075513, -46.396675, 3.319822, 401.509949, 451.226440, 24.976818, -4.800746, -49.716499, -0.774622, -54.517242, 0.047020, 0.008282, 34.812885, 1004.659607, 10.050000, 24.450001, 360
2021-1-15 0:3:54, Dangbo, 0.355725, 0.147852, 0.215703, 0.190579, 0.007870, 0.074525, 28.183317, 0.139651, 0.440271, 0.416014, 328.768402, 19.012617, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.335243, 54.295715, 0.027069, 0.354370, 25.144941, 99.121445, 25.014004, -2.813196, 2.023122, -43.807659, 3.690994, 401.629517, 449.128174, 24.564995, -4.836318, -47.498650, -0.729543, -52.334965, 0.047036, 0.008218, 34.564034, 1004.647339, 10.040000, 26.730000, 360
2021-1-15 0:33:54, Dangbo, 0.512565, 0.261703, -0.002248, 0.163291, -0.004581, 0.137159, 28.181732, 0.213318, 0.543957, 0.512570, 0.251293, 19.457005, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.143230, 54.319603, 0.025995, 0.357697, 25.079809, 99.920540, 25.083836, -2.157797, 2.180572, -41.115108, 4.170572, 403.521210, 448.806915, 24.431170, -4.338369, -45.285679, -1.078755, -49.624046, 0.047037, 0.008204, 34.323280, 1004.564392, 10.030001, 26.439999, 360
2021-1-15 1:3:54, Dangbo, 0.647948, 0.367063, 0.049692, 0.350625, -0.004909, 0.166329, 27.890118, 0.211863, 0.741292, 0.649851, 355.614471, 28.448574, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.007465, 54.350307, 0.026628, 0.356307, 24.844284, 99.935135, 24.850805, -2.087352, 1.758964, -37.753838, 4.171290, 406.687195, 448.612335, 24.398483, -3.846316, -41.925129, -0.907956, -45.771442, 0.047049, 0.008165, 34.094833, 1004.380493, 10.020000, 26.340000, 360
2021-1-15 1:33:54, Dangbo, 1.144913, 0.431239, -0.116960, 0.368310, -0.051229, 0.270472, 28.223001, 0.137849, 1.207785, 1.150872, 5.832862, 17.583147, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.216667, 54.055161, 0.025689, 0.357181, 25.082428, 99.935417, 25.088951, -2.316393, 1.797502, -36.889229, 3.763321, 409.432251, 450.084778, 24.712736, -4.113895, -40.652550, -0.919810, -44.766445, 0.047051, 0.008158, 33.877148, 1004.189331, 10.000000, 26.389999, 360
2021-1-15 2:3:54, Dangbo, 1.257208, 0.439138, -0.144650, 0.395190, -0.039674, 0.284196, 28.318090, 0.118127, 1.324937, 1.265502, 6.563421, 17.155811, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.314064, 53.992035, 0.026469, 0.357147, 25.127764, 99.933395, 25.133938, -1.785491, 1.409166, -21.882345, 4.868227, 425.633606, 452.384155, 24.911718, -3.194657, -26.750570, -0.920042, -29.945225, 0.047064, 0.008116, 33.669353, 1004.038269, 9.990000, 26.490000, 360
2021-1-15 2:33:54, Dangbo, 0.740687, 0.295480, 0.289514, 0.307864, 0.012404, 0.192386, 27.898438, 0.152419, 0.846061, 0.795258, 338.650879, 19.848534, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.347569, 53.922085, 0.027737, 0.354110, 24.917635, 99.937576, 24.924553, -2.716403, 0.924210, -36.361973, 2.977204, 410.422729, 449.761902, 24.789896, -3.640613, -39.339172, -0.356206, -42.979790, 0.047070, 0.008086, 33.471512, 1003.922729, 9.980000, 26.600000, 360
